Variable1;Valor1;Variable2;Valor2;Variable3;Valor3;Variable4;Valor4;Variable5;Valor5;PERIODO;VALOR
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M03;1.959
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M02;939
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M01;986
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M12;3.548
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M11;1.490
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M10;3.882
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M09;7.874
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M08;22.325
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M07;19.172
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M06;5.774
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M05;3.349
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M04;2.920
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M03;6.558
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M02;1.014
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M01;1.288
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2015M12;3.056
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2015M11;1.396
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2015M10;4.715
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2015M09;7.795
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2015M08;21.569
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2015M07;15.275
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2015M06;5.897
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2015M05;2.856
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2015M04;4.589
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2015M03;1.981
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2015M02;632
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2015M01;624
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2014M12;2.891
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2014M11;1.544
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2014M10;2.790
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2014M09;7.399
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2014M08;20.923
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2014M07;12.733
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2014M06;5.255
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2014M05;4.306
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2014M04;5.212
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2014M03;1.693
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2014M02;1.006
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2014M01;580
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2013M12;1.855
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2013M11;1.561
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2013M10;2.275
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2013M09;5.010
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2013M08;16.698
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2013M07;8.706
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2013M06;4.483
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2013M05;2.158
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2013M04;1.183
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2013M03;3.022
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2013M02;242
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2013M01;356
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2012M12;3.366
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2012M11;1.856
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2012M10;4.382
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2012M09;6.449
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2012M08;16.512
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2012M07;9.565
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2012M06;3.423
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2012M05;2.088
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2012M04;5.326
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2012M03;1.281
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2012M02;767
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2012M01;1.080
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2011M12;3.535
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2011M11;1.907
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2011M10;4.782
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2011M09;6.185
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2011M08;13.899
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2011M07;11.703
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2011M06;7.859
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2011M05;4.520
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2011M04;7.432
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2011M03;2.304
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2011M02;774
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2011M01;636
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2010M12;2.735
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2010M11;1.006
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2010M10;7.190
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2010M09;6.536
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2010M08;15.844
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2010M07;11.728
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2010M06;4.230
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2010M05;3.920
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2010M04;4.026
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2010M03;3.715
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2010M02;1.343
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2010M01;626
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2009M12;2.955
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2009M11;2.541
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2009M10;6.364
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2009M09;8.177
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2009M08;16.668
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2009M07;12.262
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2009M06;5.715
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2009M05;4.098
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2009M04;6.507
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2009M03;4.519
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2009M02;1.381
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2009M01;936
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2008M12;2.175
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2008M11;975
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2008M10;2.554
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Asturias (Principado De): Costa Verde;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2008M09;5.587
